date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend
2026-01-03,2026-01-03 13:05:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,2,24.8,15.2,39.9,4.0,17.8,1
2026-01-03,2026-01-03 13:18:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,6,23.1,22.3,45.4,2.0,24.8,1
2026-01-03,2026-01-03 13:19:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,11,23.8,30.8,54.6,6.0,23.1,1
2026-01-03,2026-01-03 13:20:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,8,21.5,24.8,46.3,11.0,23.8,1
2026-01-03,2026-01-03 13:21:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,22.8,32.8,55.6,8.0,21.5,1
2026-01-03,2026-01-03 13:25:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,24.8,25.0,49.7,10.0,22.8,1
2026-01-03,2026-01-03 13:27:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,20.5,31.8,52.4,9.0,24.8,1
2026-01-03,2026-01-03 13:33:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,24.4,23.6,48.0,10.0,20.5,1
2026-01-03,2026-01-03 13:44:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,5,23.9,25.7,49.6,9.0,24.4,1
2026-01-03,2026-01-03 13:50:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,22.1,29.7,51.9,5.0,23.9,1
2026-01-03,2026-01-03 14:01:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,19,28.5,39.5,68.0,10.0,22.1,1
2026-01-03,2026-01-03 14:01:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,13,26.5,31.8,58.3,19.0,28.5,1
2026-01-03,2026-01-03 14:03:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,12,27.4,44.7,72.1,13.0,26.5,1
2026-01-03,2026-01-03 14:10:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,9,24.5,32.9,57.5,12.0,27.4,1
2026-01-03,2026-01-03 14:10:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,17,31.1,49.5,80.6,9.0,24.5,1
2026-01-03,2026-01-03 14:11:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,11,24.8,30.4,55.1,17.0,31.1,1
2026-01-03,2026-01-03 14:12:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,12,28.3,37.4,65.7,11.0,24.8,1
2026-01-03,2026-01-03 14:23:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,3,24.7,26.5,51.3,12.0,28.3,1
2026-01-03,2026-01-03 14:29:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,14,25.2,46.4,71.7,3.0,24.7,1
2026-01-03,2026-01-03 14:37:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,22,28.7,48.6,77.3,14.0,25.2,1
2026-01-03,2026-01-03 14:44:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,17,30.3,49.4,79.6,22.0,28.7,1
2026-01-03,2026-01-03 14:54:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,9,24.2,28.9,53.2,17.0,30.3,1
2026-01-03,2026-01-03 14:55:00,14,5,Saturday,1,0.0,1.0,0,0,0,0,1,8,24.9,26.0,50.9,9.0,24.2,1
2026-01-03,2026-01-03 15:04:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,11,23.0,33.2,56.2,8.0,24.9,1
2026-01-03,2026-01-03 15:05:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,18,28.3,44.6,72.9,11.0,23.0,1
2026-01-03,2026-01-03 15:07:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,4,24.5,27.5,52.0,18.0,28.3,1
2026-01-03,2026-01-03 15:11:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,2,24.1,29.8,53.9,4.0,24.5,1
2026-01-03,2026-01-03 15:13:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,22,28.2,48.8,77.0,2.0,24.1,1
2026-01-03,2026-01-03 15:16:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,18,28.0,40.6,68.6,22.0,28.2,1
2026-01-03,2026-01-03 15:21:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,9,21.6,31.6,53.2,18.0,28.0,1
2026-01-03,2026-01-03 15:23:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,14,25.8,37.0,62.8,9.0,21.6,1
2026-01-03,2026-01-03 15:24:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,20,27.8,43.7,71.5,14.0,25.8,1
2026-01-03,2026-01-03 15:32:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,26,26.9,41.5,68.4,20.0,27.8,1
2026-01-03,2026-01-03 15:36:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,10,21.3,26.9,48.2,26.0,26.9,1
2026-01-03,2026-01-03 15:36:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,4,22.8,18.3,41.0,10.0,21.3,1
2026-01-03,2026-01-03 15:48:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,23,27.6,49.3,76.9,4.0,22.8,1
2026-01-03,2026-01-03 15:52:00,15,5,Saturday,1,0.0,1.0,0,0,0,0,1,14,28.0,40.9,68.9,23.0,27.6,1
2026-01-03,2026-01-03 16:21:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,6,20.2,32.5,52.8,14.0,28.0,1
2026-01-03,2026-01-03 16:26:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,11,18.1,21.9,40.0,6.0,20.2,1
2026-01-03,2026-01-03 16:32:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,5,16.7,24.1,40.9,11.0,18.1,1
2026-01-03,2026-01-03 16:36:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,2,20.6,15.7,36.3,5.0,16.7,1
2026-01-03,2026-01-03 16:38:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,7,19.4,30.0,49.5,2.0,20.6,1
2026-01-03,2026-01-03 16:46:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,18.5,15.2,33.7,7.0,19.4,1
2026-01-03,2026-01-03 16:50:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,5,20.1,29.3,49.4,3.0,18.5,1
2026-01-03,2026-01-03 16:51:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,2,20.7,25.7,46.3,5.0,20.1,1
2026-01-03,2026-01-03 16:51:00,16,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,18.4,18.0,36.4,2.0,20.7,1
2026-01-05,2026-01-05 08:00:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,6,22.1,18.3,40.4,8.0,25.0,0
2026-01-05,2026-01-05 08:07:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,11,24.4,33.9,58.4,6.0,22.1,0
2026-01-05,2026-01-05 08:11:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,19,28.1,40.1,68.2,11.0,24.4,0
2026-01-05,2026-01-05 08:11:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,5,22.0,30.8,52.8,19.0,28.1,0
2026-01-05,2026-01-05 08:13:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,17,28.3,48.2,76.5,5.0,22.0,0
2026-01-05,2026-01-05 08:24:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,9,23.2,32.4,55.6,17.0,28.3,0
2026-01-05,2026-01-05 08:30:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,17,25.8,31.5,57.3,9.0,23.2,0
2026-01-05,2026-01-05 08:35:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,10,22.2,21.6,43.8,17.0,25.8,0
2026-01-05,2026-01-05 08:36:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,21,26.6,45.4,72.0,10.0,22.2,0
2026-01-05,2026-01-05 08:46:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,10,21.7,19.1,40.8,21.0,26.6,0
2026-01-05,2026-01-05 08:51:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,22,25.3,48.5,73.7,10.0,21.7,0
2026-01-05,2026-01-05 08:53:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,19,25.1,42.2,67.3,22.0,25.3,0
2026-01-05,2026-01-05 08:56:00,8,0,Monday,1,0.0,1.0,0,0,0,1,0,10,21.3,17.3,38.6,19.0,25.1,0
2026-01-05,2026-01-05 09:00:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,43,51.9,51.3,103.2,10.0,21.3,0
2026-01-05,2026-01-05 09:03:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,31,49.8,67.6,117.3,43.0,51.9,0
2026-01-05,2026-01-05 09:09:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,38,51.2,60.8,112.0,31.0,49.8,0
2026-01-05,2026-01-05 09:13:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,42,58.5,60.7,119.3,38.0,51.2,0
2026-01-05,2026-01-05 09:17:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,41,54.7,62.6,117.3,42.0,58.5,0
2026-01-05,2026-01-05 09:18:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,41,52.5,46.1,98.6,41.0,54.7,0
2026-01-05,2026-01-05 09:19:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,44,54.3,57.4,111.8,41.0,52.5,0
2026-01-05,2026-01-05 09:24:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,30,55.0,46.0,101.0,44.0,54.3,0
2026-01-05,2026-01-05 09:27:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,41,50.3,50.3,100.6,30.0,55.0,0
2026-01-05,2026-01-05 09:27:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,32,55.6,60.1,115.6,41.0,50.3,0
2026-01-05,2026-01-05 09:27:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,30,54.7,68.0,122.6,32.0,55.6,0
2026-01-05,2026-01-05 09:29:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,43,60.6,47.0,107.5,30.0,54.7,0
2026-01-05,2026-01-05 09:32:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,35,52.7,64.0,116.7,43.0,60.6,0
2026-01-05,2026-01-05 09:58:00,9,0,Monday,1,0.0,1.0,0,0,0,1,1,43,54.2,52.4,106.7,35.0,52.7,0
2026-01-05,2026-01-05 10:03:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,38,79.3,53.8,133.1,43.0,54.2,0
2026-01-05,2026-01-05 10:07:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,27,60.1,51.9,112.0,38.0,79.3,0
2026-01-05,2026-01-05 10:13:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,38,72.2,69.9,142.1,27.0,60.1,0
2026-01-05,2026-01-05 10:22:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,42,80.1,71.0,151.1,38.0,72.2,0
2026-01-05,2026-01-05 10:46:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,43,71.5,64.6,136.0,42.0,80.1,0
2026-01-05,2026-01-05 10:46:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,27,74.6,52.3,126.9,43.0,71.5,0
2026-01-05,2026-01-05 10:47:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,34,61.3,47.6,108.9,27.0,74.6,0
2026-01-05,2026-01-05 10:58:00,10,0,Monday,1,0.0,1.0,0,0,0,1,1,32,70.1,48.1,118.2,34.0,61.3,0
2026-01-05,2026-01-05 11:16:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,32,55.8,66.0,121.8,32.0,70.1,0
2026-01-05,2026-01-05 11:19:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,26,57.0,55.9,112.9,32.0,55.8,0
2026-01-05,2026-01-05 11:20:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,43,51.5,62.5,114.0,26.0,57.0,0
2026-01-05,2026-01-05 11:24:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,35,55.6,57.7,113.3,43.0,51.5,0
2026-01-05,2026-01-05 11:25:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,37,60.5,65.7,126.2,35.0,55.6,0
2026-01-05,2026-01-05 11:29:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,36,57.5,51.6,109.1,37.0,60.5,0
2026-01-05,2026-01-05 11:36:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,42,51.3,60.9,112.2,36.0,57.5,0
2026-01-05,2026-01-05 11:36:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,36,62.7,51.2,113.9,42.0,51.3,0
2026-01-05,2026-01-05 11:41:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,30,61.4,47.0,108.4,36.0,62.7,0
2026-01-05,2026-01-05 11:41:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,30,53.5,67.0,120.5,30.0,61.4,0
2026-01-05,2026-01-05 11:54:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,29,55.8,55.4,111.2,30.0,53.5,0
2026-01-05,2026-01-05 11:55:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,41,68.7,59.5,128.3,29.0,55.8,0
2026-01-05,2026-01-05 11:57:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,41,64.7,71.1,135.8,41.0,68.7,0
2026-01-05,2026-01-05 11:59:00,11,0,Monday,1,0.0,1.0,0,0,0,1,1,25,63.7,69.5,133.2,41.0,64.7,0
2026-01-05,2026-01-05 12:04:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,11,24.9,15.6,40.5,25.0,63.7,0
2026-01-05,2026-01-05 12:11:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,16,26.0,33.5,59.5,11.0,24.9,0
2026-01-05,2026-01-05 12:19:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,5,22.5,16.0,38.5,16.0,26.0,0
2026-01-05,2026-01-05 12:25:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,9,21.8,23.7,45.5,5.0,22.5,0
2026-01-05,2026-01-05 12:35:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,18,26.6,42.2,68.9,9.0,21.8,0
2026-01-05,2026-01-05 12:42:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,6,22.6,27.1,49.7,18.0,26.6,0
2026-01-05,2026-01-05 12:44:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,16,27.5,37.7,65.2,6.0,22.6,0
2026-01-05,2026-01-05 12:53:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,9,24.8,33.7,58.6,16.0,27.5,0
2026-01-05,2026-01-05 12:57:00,12,0,Monday,1,0.0,1.0,0,0,0,1,0,3,24.4,18.3,42.7,9.0,24.8,0
2026-01-05,2026-01-05 13:00:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,35,49.9,62.9,112.9,3.0,24.4,0
2026-01-05,2026-01-05 13:01:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,20,44.1,37.0,81.1,35.0,49.9,0
2026-01-05,2026-01-05 13:09:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,41,52.9,50.6,103.4,20.0,44.1,0
2026-01-05,2026-01-05 13:09:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,41,51.3,50.4,101.7,41.0,52.9,0
2026-01-05,2026-01-05 13:15:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,32,55.6,64.2,119.8,41.0,51.3,0
2026-01-05,2026-01-05 13:16:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,40,52.4,70.5,122.9,32.0,55.6,0
2026-01-05,2026-01-05 13:18:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,41,47.2,49.1,96.3,40.0,52.4,0
2026-01-05,2026-01-05 13:20:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,31,49.6,46.0,95.6,41.0,47.2,0
2026-01-05,2026-01-05 13:24:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,27,46.2,47.3,93.5,31.0,49.6,0
2026-01-05,2026-01-05 13:24:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,36,56.1,51.6,107.7,27.0,46.2,0
2026-01-05,2026-01-05 13:25:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,21,43.3,30.8,74.1,36.0,56.1,0
2026-01-05,2026-01-05 13:43:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,30,52.9,62.7,115.6,21.0,43.3,0
2026-01-05,2026-01-05 13:58:00,13,0,Monday,1,0.0,1.0,0,0,0,1,0,26,51.5,63.7,115.2,30.0,52.9,0
2026-01-05,2026-01-05 14:06:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,40,61.0,48.5,109.5,26.0,51.5,0
2026-01-05,2026-01-05 14:15:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,36,63.6,52.0,115.6,40.0,61.0,0
2026-01-05,2026-01-05 14:25:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,36,69.4,62.2,131.6,36.0,63.6,0
2026-01-05,2026-01-05 14:34:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,38,56.6,55.5,112.1,36.0,69.4,0
2026-01-05,2026-01-05 14:38:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,27,56.0,61.8,117.8,38.0,56.6,0
2026-01-05,2026-01-05 14:44:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,29,56.8,60.9,117.7,27.0,56.0,0
2026-01-05,2026-01-05 14:48:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,36,63.1,63.8,126.9,29.0,56.8,0
2026-01-05,2026-01-05 14:51:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,42,71.7,60.7,132.4,36.0,63.1,0
2026-01-05,2026-01-05 14:54:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,26,64.3,45.6,109.9,42.0,71.7,0
2026-01-05,2026-01-05 14:54:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,42,58.9,73.2,132.0,26.0,64.3,0
2026-01-05,2026-01-05 14:55:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,37,65.8,63.8,129.5,42.0,58.9,0
2026-01-05,2026-01-05 14:58:00,14,0,Monday,1,0.0,1.0,0,0,0,1,1,42,73.7,67.4,141.0,37.0,65.8,0
2026-01-05,2026-01-05 15:00:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,27,50.7,59.0,109.7,42.0,73.7,0
2026-01-05,2026-01-05 15:03:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,29,50.4,68.6,118.9,27.0,50.7,0
2026-01-05,2026-01-05 15:06:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,32,63.1,73.3,136.4,29.0,50.4,0
2026-01-05,2026-01-05 15:14:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,41,53.8,56.7,110.6,32.0,63.1,0
2026-01-05,2026-01-05 15:36:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,25,47.4,72.3,119.8,41.0,53.8,0
2026-01-05,2026-01-05 15:42:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,31,56.5,71.4,127.8,25.0,47.4,0
2026-01-05,2026-01-05 15:42:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,33,49.7,50.6,100.3,31.0,56.5,0
2026-01-05,2026-01-05 15:45:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,37,56.7,74.7,131.3,33.0,49.7,0
2026-01-05,2026-01-05 15:46:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,31,53.3,60.7,114.0,37.0,56.7,0
2026-01-05,2026-01-05 15:53:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,37,56.8,48.6,105.4,31.0,53.3,0
2026-01-05,2026-01-05 15:55:00,15,0,Monday,1,0.0,1.0,0,0,0,1,1,28,51.5,66.5,118.0,37.0,56.8,0
2026-01-05,2026-01-05 16:10:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,14,39.0,35.5,74.4,28.0,51.5,0
2026-01-05,2026-01-05 16:10:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,19,30.7,35.1,65.7,14.0,39.0,0
2026-01-05,2026-01-05 16:17:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,19,37.1,47.9,85.0,19.0,30.7,0
2026-01-05,2026-01-05 16:22:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,14,39.0,41.9,81.0,19.0,37.1,0
2026-01-05,2026-01-05 16:24:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,25,36.0,47.2,83.2,14.0,39.0,0
2026-01-05,2026-01-05 16:28:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,20,39.1,47.0,86.1,25.0,36.0,0
2026-01-05,2026-01-05 16:34:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,19,32.1,45.0,77.1,20.0,39.1,0
2026-01-05,2026-01-05 16:41:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,19,38.2,48.6,86.9,19.0,32.1,0
2026-01-05,2026-01-05 16:48:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,21,31.6,40.3,71.9,19.0,38.2,0
2026-01-05,2026-01-05 16:55:00,16,0,Monday,1,0.0,1.0,0,0,0,1,0,16,33.4,42.6,76.0,21.0,31.6,0
2026-01-06,2026-01-06 08:07:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,11,12.7,25.7,38.4,3.0,10.0,0
2026-01-06,2026-01-06 08:26:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,8,12.9,32.6,45.5,11.0,12.7,0
2026-01-06,2026-01-06 08:28:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,3,11.1,20.7,31.9,8.0,12.9,0
2026-01-06,2026-01-06 08:30:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,3,10.2,31.6,41.8,3.0,11.1,0
2026-01-06,2026-01-06 08:36:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,6,11.0,34.8,45.8,3.0,10.2,0
2026-01-06,2026-01-06 08:39:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,10,11.1,21.7,32.8,6.0,11.0,0
2026-01-06,2026-01-06 08:41:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,6,10.7,29.9,40.5,10.0,11.1,0
2026-01-06,2026-01-06 08:44:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,9,12.8,30.9,43.8,6.0,10.7,0
2026-01-06,2026-01-06 08:44:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,11,12.7,17.1,29.8,9.0,12.8,0
2026-01-06,2026-01-06 08:44:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,4,13.3,32.6,45.9,11.0,12.7,0
2026-01-06,2026-01-06 08:45:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,10,11.4,27.6,39.0,4.0,13.3,0
2026-01-06,2026-01-06 08:49:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,4,12.0,31.5,43.5,10.0,11.4,0
2026-01-06,2026-01-06 08:55:00,8,1,Tuesday,1,0.0,1.0,0,0,0,0,0,9,12.6,26.3,38.9,4.0,12.0,0
2026-01-06,2026-01-06 09:00:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,9,24.3,15.9,40.2,9.0,12.6,0
2026-01-06,2026-01-06 09:06:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,2,24.4,21.5,45.8,9.0,24.3,0
2026-01-06,2026-01-06 09:14:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,22,30.7,43.7,74.3,2.0,24.4,0
2026-01-06,2026-01-06 09:16:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,12,30.3,41.6,71.9,22.0,30.7,0
2026-01-06,2026-01-06 09:16:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,10,24.7,18.3,42.9,12.0,30.3,0
2026-01-06,2026-01-06 09:25:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,13,25.1,49.9,75.1,10.0,24.7,0
2026-01-06,2026-01-06 09:29:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,17,30.1,48.7,78.9,13.0,25.1,0
2026-01-06,2026-01-06 09:31:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,23,30.9,42.7,73.5,17.0,30.1,0
2026-01-06,2026-01-06 09:31:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,15,30.3,36.0,66.3,23.0,30.9,0
2026-01-06,2026-01-06 09:33:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,19,29.1,46.4,75.5,15.0,30.3,0
2026-01-06,2026-01-06 09:35:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,15,29.2,45.2,74.4,19.0,29.1,0
2026-01-06,2026-01-06 09:47:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,8,24.7,25.8,50.5,15.0,29.2,0
2026-01-06,2026-01-06 09:49:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,26,32.1,49.4,81.5,8.0,24.7,0
2026-01-06,2026-01-06 09:54:00,9,1,Tuesday,1,0.0,1.0,0,0,0,0,1,22,30.7,34.4,65.2,26.0,32.1,0
2026-01-06,2026-01-06 10:02:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,23,36.3,30.6,67.0,22.0,30.7,0
2026-01-06,2026-01-06 10:19:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,20,31.0,38.8,69.9,23.0,36.3,0
2026-01-06,2026-01-06 10:23:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,26,30.7,39.4,70.2,20.0,31.0,0
2026-01-06,2026-01-06 10:26:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,25,36.5,34.1,70.6,26.0,30.7,0
2026-01-06,2026-01-06 10:28:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,27,36.3,47.1,83.4,25.0,36.5,0
2026-01-06,2026-01-06 10:28:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,26,34.7,39.1,73.7,27.0,36.3,0
2026-01-06,2026-01-06 10:33:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,27,29.2,47.4,76.6,26.0,34.7,0
2026-01-06,2026-01-06 10:46:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,17,33.7,32.6,66.4,27.0,29.2,0
2026-01-06,2026-01-06 10:58:00,10,1,Tuesday,1,0.0,1.0,0,0,0,0,1,23,31.1,44.5,75.6,17.0,33.7,0
2026-01-06,2026-01-06 11:01:00,11,1,Tuesday,1,0.0,1.0,0,0,0,0,1,22,27.2,49.7,76.9,23.0,31.1,0
2026-01-06,2026-01-06 11:16:00,11,1,Tuesday,1,0.0,1.0,0,0,0,0,1,3,21.3,28.6,49.9,22.0,27.2,0
2026-01-06,2026-01-06 11:17:00,11,1,Tuesday,1,0.0,1.0,0,0,0,0,1,7,24.8,20.8,45.7,3.0,21.3,0
2026-01-06,2026-01-06 11:19:00,11,1,Tuesday,1,0.0,1.0,0,0,0,0,1,7,24.5,19.5,44.0,7.0,24.8,0
